block_length,seed,test,memory_events,alternative,status,error,statistic,p_value,reject_at_alpha,alpha,n_resamples,n_randomized_units,n_focal_events,randomization_seed,elapsed_seconds
1000,1027,anticipation_pirt,-1,greater,ok,,-0.003016975087435952,0.07746126936531735,False,0.05,2000,499,1000,2278680805,0.032674700021743774
1000,1027,carryover_crt,0,two-sided,ok,,0.8492799010823071,0.00399800099950025,True,0.05,2000,250,250000,2540402968,0.041038199997274205
1000,1027,carryover_crt,1000,two-sided,ok,,0.19990959527984262,0.6231884057971014,False,0.05,2000,125,125000,1359271578,0.029253300017444417
1000,1027,carryover_crt,2500,two-sided,ok,,0.4197101572055593,0.4472763618190905,False,0.05,2000,83,43500,1571808583,0.01481459999922663
1000,1027,carryover_crt,5000,two-sided,ok,,-0.029254632832981985,0.968015992003998,False,0.05,2000,41,41000,4026732825,0.01068840001244098
1000,1027,carryover_crt,10000,two-sided,ok,,-0.3807354437326165,0.6896551724137931,False,0.05,2000,22,22000,1513945593,0.009384199976921082
1000,1027,total_effect_crt,5000,greater,ok,,5.625346531689167,0.12143928035982009,False,0.05,2000,3,3000,4253498570,0.010416500008432195
1000,1028,anticipation_pirt,-1,greater,ok,,-0.0011987269292887302,0.4527736131934033,False,0.05,2000,499,1000,3248827397,0.03388309999718331
1000,1028,carryover_crt,0,two-sided,ok,,0.5273767879318296,0.08745627186406797,False,0.05,2000,250,250000,1688868311,0.02794010000070557
1000,1028,carryover_crt,1000,two-sided,ok,,0.2330750346515775,0.5777111444277861,False,0.05,2000,125,125000,2134142702,0.018704299989622086
1000,1028,carryover_crt,2500,two-sided,ok,,0.4887369515615055,0.35782108945527236,False,0.05,2000,83,43500,2843109753,0.016216999996686354
1000,1028,carryover_crt,5000,two-sided,ok,,-0.5995048651622563,0.4367816091954023,False,0.05,2000,41,41000,239252998,0.011048799991840497
1000,1028,carryover_crt,10000,two-sided,ok,,0.23831817623278642,0.8040979510244878,False,0.05,2000,22,22000,745995574,0.009735300001921132
1000,1028,total_effect_crt,5000,greater,ok,,4.049039896577597,0.5022488755622189,False,0.05,2000,1,1000,2765692242,0.008586299984017387
1000,1029,anticipation_pirt,-1,greater,ok,,-0.002316325603521925,0.43778110944527737,False,0.05,2000,499,2000,3028009631,0.028587899985723197
1000,1029,carryover_crt,0,two-sided,ok,,0.687737744484678,0.02348825587206397,True,0.05,2000,250,250000,2961059928,0.026087100006407127
1000,1029,carryover_crt,1000,two-sided,ok,,-0.21932415566104654,0.6111944027986007,False,0.05,2000,125,125000,520678043,0.021229100006166846
1000,1029,carryover_crt,2500,two-sided,ok,,-0.3230429803183819,0.5462268865567217,False,0.05,2000,83,43500,598291759,0.012400600011460483
1000,1029,carryover_crt,5000,two-sided,ok,,0.4840824271769421,0.5462268865567217,False,0.05,2000,41,41000,3696633664,0.00974889998906292
1000,1029,carryover_crt,10000,two-sided,ok,,0.8121908923582258,0.41629185407296354,False,0.05,2000,22,22000,2163227491,0.010281499999109656
1000,1029,total_effect_crt,5000,greater,ok,,3.563239916572968,0.2478760619690155,False,0.05,2000,3,3000,127737642,0.008862599992426112
1000,1030,anticipation_pirt,-1,greater,ok,,0.0029345656487893795,0.9880059970014993,False,0.05,2000,499,1000,4232391863,0.02423300000373274
1000,1030,carryover_crt,0,two-sided,ok,,0.3915804720343203,0.20939530234882558,False,0.05,2000,250,250000,3053223980,0.03078900001128204
1000,1030,carryover_crt,1000,two-sided,ok,,0.27582559348997465,0.5342328835582209,False,0.05,2000,125,125000,3308579045,0.017707599996356294
1000,1030,carryover_crt,2500,two-sided,ok,,-0.11912433563302076,0.8150924537731135,False,0.05,2000,83,43500,1185518143,0.014575600012904033
1000,1030,carryover_crt,5000,two-sided,ok,,0.24461316665552724,0.7381309345327336,False,0.05,2000,41,41000,4181697882,0.010538000002270564
1000,1030,carryover_crt,10000,two-sided,ok,,0.1497681790180504,0.894552723638181,False,0.05,2000,22,22000,1962122484,0.009372000000439584
1000,1030,total_effect_crt,5000,greater,ok,,2.2678532897631327,0.23338330834582707,False,0.05,2000,3,3000,1863198389,0.009503600012976676
1000,1031,anticipation_pirt,-1,greater,ok,,0.002385331482825854,0.8615692153923038,False,0.05,2000,499,1000,163486118,0.025426999985938892
1000,1031,carryover_crt,0,two-sided,ok,,0.5429898268732429,0.06796601699150424,False,0.05,2000,250,250000,1350668141,0.02683909999905154
1000,1031,carryover_crt,1000,two-sided,ok,,0.8840332590060234,0.033483258370814596,True,0.05,2000,125,125000,4183350961,0.020796800003154203
1000,1031,carryover_crt,2500,two-sided,ok,,-0.2285609601728708,0.6546726636681659,False,0.05,2000,83,43500,3134588999,0.012549599981866777
1000,1031,carryover_crt,5000,two-sided,ok,,0.7033770583233819,0.33683158420789605,False,0.05,2000,41,41000,1344976679,0.01116379999439232
1000,1031,carryover_crt,10000,two-sided,ok,,-0.18707181313142865,0.8515742128935532,False,0.05,2000,22,22000,3000157389,0.009315800009062514
1000,1031,total_effect_crt,5000,greater,ok,,3.993364903252572,0.11294352823588207,False,0.05,2000,4,4000,3106099535,0.008941300009610131
1000,1032,anticipation_pirt,-1,greater,ok,,-0.0011582773626246053,0.487256371814093,False,0.05,2000,499,2000,1529879267,0.03297569998539984
1000,1032,carryover_crt,0,two-sided,ok,,0.5280767884091585,0.08395802098950525,False,0.05,2000,250,250000,1906593227,0.029042099980870262
1000,1032,carryover_crt,1000,two-sided,ok,,0.18169647652900217,0.664167916041979,False,0.05,2000,125,125000,649857176,0.01889350000419654
1000,1032,carryover_crt,2500,two-sided,ok,,-0.10468500963596689,0.8355822088955522,False,0.05,2000,83,43500,415171739,0.015360899997176602
1000,1032,carryover_crt,5000,two-sided,ok,,-0.18793804436385997,0.7936031984007996,False,0.05,2000,41,41000,2045123923,0.011809299991000444
1000,1032,carryover_crt,10000,two-sided,ok,,0.4456136266915973,0.6581709145427287,False,0.05,2000,22,22000,1046645776,0.009373799985041842
1000,1032,total_effect_crt,5000,greater,ok,,-2.605759940713644,1.0,False,0.05,2000,1,1000,3526719993,0.008819099981337786
1000,1033,anticipation_pirt,-1,greater,ok,,0.0026563673733259307,0.7236381809095452,False,0.05,2000,499,2000,4181200675,0.026533500000368804
1000,1033,carryover_crt,0,two-sided,ok,,0.28498639332741493,0.3583208395802099,False,0.05,2000,250,250000,2245581118,0.02894040002138354
1000,1033,carryover_crt,1000,two-sided,ok,,0.34196655215182903,0.4337831084457771,False,0.05,2000,125,125000,2573022103,0.020971099991584197
1000,1033,carryover_crt,2500,two-sided,ok,,-0.4193113159445755,0.4512743628185907,False,0.05,2000,83,43500,4083677478,0.01396270000259392
1000,1033,carryover_crt,5000,two-sided,ok,,0.32371999223557557,0.7006496751624188,False,0.05,2000,41,41000,2443085558,0.011617500014835969
1000,1033,carryover_crt,10000,two-sided,ok,,0.3154181754602629,0.7491254372813593,False,0.05,2000,22,22000,2810002328,0.010733300005085766
1000,1033,total_effect_crt,5000,greater,ok,,0.6610199808478355,0.49225387306346824,False,0.05,2000,2,2000,1967703682,0.00908960000379011
1000,1034,anticipation_pirt,-1,greater,ok,,-0.0024776785678788126,0.2653673163418291,False,0.05,2000,499,1000,814899381,0.03238759998930618
1000,1034,carryover_crt,0,two-sided,ok,,0.3831735909792036,0.19790104947526238,False,0.05,2000,250,250000,355135350,0.027807799982838333
1000,1034,carryover_crt,1000,two-sided,ok,,-0.6159307060766518,0.14842578710644677,False,0.05,2000,125,125000,1726892793,0.019550700002582744
1000,1034,carryover_crt,2500,two-sided,ok,,-0.18111739366864227,0.7396301849075462,False,0.05,2000,83,43500,714893806,0.015004800021415576
1000,1034,carryover_crt,5000,two-sided,ok,,0.5405902317101817,0.46776611694152925,False,0.05,2000,41,41000,3363051315,0.011145700002089143
1000,1034,carryover_crt,10000,two-sided,ok,,1.0505908851081676,0.3213393303348326,False,0.05,2000,22,22000,4051562407,0.009002000006148592
1000,1034,total_effect_crt,5000,greater,ok,,-3.189259931206703,1.0,False,0.05,2000,2,2000,3593772170,0.008549899997888133
1000,1035,anticipation_pirt,-1,greater,ok,,0.0022622797555342236,0.7491254372813593,False,0.05,2000,499,1000,298953305,0.026619200012646616
1000,1035,carryover_crt,0,two-sided,ok,,-0.001799600485280152,0.9970014992503748,False,0.05,2000,250,250000,3344984094,0.025574900006176904
1000,1035,carryover_crt,1000,two-sided,ok,,0.7736753425248264,0.07446276861569215,False,0.05,2000,125,125000,2037980490,0.021693899994716048
1000,1035,carryover_crt,2500,two-sided,ok,,0.004089927877287993,0.9930034982508745,False,0.05,2000,83,43500,1952997022,0.015024799999082461
1000,1035,carryover_crt,5000,two-sided,ok,,-0.1943551178413738,0.7996001999000499,False,0.05,2000,41,41000,1588552875,0.011342199984937906
1000,1035,carryover_crt,10000,two-sided,ok,,-0.5220599853013727,0.6346826586706646,False,0.05,2000,22,22000,3282262028,0.00965720001840964
1000,1035,total_effect_crt,5000,greater,ok,,-2.586519943103194,1.0,False,0.05,2000,2,2000,396930922,0.010063800000352785
1000,1036,anticipation_pirt,-1,greater,ok,,-0.00289752770032126,0.0079960019990005,True,0.05,2000,499,2000,1830081137,0.024482900014845654
1000,1036,carryover_crt,0,two-sided,ok,,0.5827773465908915,0.05247376311844078,False,0.05,2000,250,250000,565016074,0.029711699986364692
1000,1036,carryover_crt,1000,two-sided,ok,,0.072576158184886,0.8715642178910544,False,0.05,2000,125,125000,2591019980,0.018679800006793812
1000,1036,carryover_crt,2500,two-sided,ok,,0.19184230936447905,0.7126436781609196,False,0.05,2000,83,43500,4036998116,0.01479679998010397
1000,1036,carryover_crt,5000,two-sided,ok,,-0.3802931618061734,0.6196901549225388,False,0.05,2000,41,41000,2977949813,0.010376999998698011
1000,1036,carryover_crt,10000,two-sided,ok,,-0.2954363575101916,0.791104447776112,False,0.05,2000,22,22000,3865285983,0.009962699987227097
1000,1036,total_effect_crt,5000,greater,ok,,2.208169952109456,0.4782608695652174,False,0.05,2000,2,2000,1902691229,0.008505599980708212
1000,1037,anticipation_pirt,-1,greater,ok,,-0.0024226612614675867,0.24437781109445278,False,0.05,2000,499,2000,1579032241,0.028481999994255602
1000,1037,carryover_crt,0,two-sided,ok,,0.34127775155982376,0.25687156421789104,False,0.05,2000,250,250000,669002189,0.028243500011740252
1000,1037,carryover_crt,1000,two-sided,ok,,0.007714079375445823,0.9855072463768116,False,0.05,2000,125,125000,3301109580,0.021907800022745505
1000,1037,carryover_crt,2500,two-sided,ok,,0.3507818712850292,0.49375312343828087,False,0.05,2000,83,43500,3559798596,0.014839499985100701
1000,1037,carryover_crt,5000,two-sided,ok,,-0.05768487607705887,0.9345327336331835,False,0.05,2000,41,41000,1482468924,0.01183070000843145
1000,1037,carryover_crt,10000,two-sided,ok,,1.332028151276606,0.20739630184907545,False,0.05,2000,22,22000,1947813438,0.011629899992840365
1000,1037,total_effect_crt,5000,greater,ok,,-2.909179924711585,1.0,False,0.05,2000,1,1000,588053848,0.008425700012594461
1000,1038,anticipation_pirt,-1,greater,ok,,-0.002827199422538655,0.04297851074462768,True,0.05,2000,499,2000,2799390681,0.03219349999562837
1000,1038,carryover_crt,0,two-sided,ok,,0.3745175115542114,0.20089955022488756,False,0.05,2000,250,250000,3700874827,0.02744789997814223
1000,1038,carryover_crt,1000,two-sided,ok,,0.03173887946280841,0.9420289855072463,False,0.05,2000,125,125000,1099539519,0.018370699981460348
1000,1038,carryover_crt,2500,two-sided,ok,,0.18100009233691255,0.7246376811594203,False,0.05,2000,83,43500,2152240071,0.01484570000320673
1000,1038,carryover_crt,5000,two-sided,ok,,-1.237072166055441,0.1024487756121939,False,0.05,2000,41,41000,2450779184,0.010723100014729425
1000,1038,carryover_crt,10000,two-sided,ok,,0.35576180900311594,0.7391304347826086,False,0.05,2000,22,22000,500181993,0.009717999986605719
1000,1038,total_effect_crt,5000,greater,ok,,7.835199824921787,0.4917541229385307,False,0.05,2000,1,1000,1237650528,0.008286099997349083
1000,1039,anticipation_pirt,-1,greater,ok,,0.002131139643601489,0.6701649175412294,False,0.05,2000,499,1000,2322421723,0.026089899998623878
1000,1039,carryover_crt,0,two-sided,ok,,0.2514425539445877,0.39030484757621187,False,0.05,2000,250,250000,2119206700,0.027647299983073026
1000,1039,carryover_crt,1000,two-sided,ok,,-0.12532175687032943,0.7651174412793603,False,0.05,2000,125,125000,3088666774,0.021265899995341897
1000,1039,carryover_crt,2500,two-sided,ok,,-0.9764417124177318,0.06596701649175413,False,0.05,2000,83,43500,2594971326,0.013234799989731982
1000,1039,carryover_crt,5000,two-sided,ok,,0.4317048674145851,0.5627186406796602,False,0.05,2000,41,41000,873654619,0.010739200020907447
1000,1039,carryover_crt,10000,two-sided,ok,,-1.6236754162052476,0.10694652673663169,False,0.05,2000,22,22000,520560088,0.01040219998685643
1000,1039,total_effect_crt,5000,greater,ok,,-3.799099914252758,1.0,False,0.05,2000,1,1000,60864694,0.00876659998903051
1000,1040,anticipation_pirt,-1,greater,ok,,-0.002413685102888561,0.23738130934532733,False,0.05,2000,499,1000,262609330,0.03113429999211803
1000,1040,carryover_crt,0,two-sided,ok,,0.4658424688348621,0.111944027986007,False,0.05,2000,250,250000,1365515650,0.02764990000287071
1000,1040,carryover_crt,1000,two-sided,ok,,0.045547518587797965,0.9120439780109945,False,0.05,2000,125,125000,2663061267,0.0196577999740839
1000,1040,carryover_crt,2500,two-sided,ok,,0.4798193626438638,0.3563218390804598,False,0.05,2000,83,43500,2454102037,0.014559300005203113
1000,1040,carryover_crt,5000,two-sided,ok,,0.8527960780395605,0.27636181909045476,False,0.05,2000,41,41000,3281210900,0.010021900001447648
1000,1040,carryover_crt,10000,two-sided,ok,,0.0034990914286200077,0.9985007496251874,False,0.05,2000,22,22000,111480102,0.010487999999895692
1000,1040,total_effect_crt,5000,greater,unavailable,no realized constant section contains focal events,,,False,0.05,2000,0,0,2739100965,0.007922499993583187
1000,1041,anticipation_pirt,-1,greater,ok,,-0.0025598846448457,0.2383808095952024,False,0.05,2000,499,1000,2326908831,0.026662599993869662
1000,1041,carryover_crt,0,two-sided,ok,,0.8350437409529983,0.006496751624187906,True,0.05,2000,250,250000,544857029,0.027646300004562363
1000,1041,carryover_crt,1000,two-sided,ok,,0.28968079457402235,0.5092453773113443,False,0.05,2000,125,125000,4206874995,0.021334100019885227
1000,1041,carryover_crt,2500,two-sided,ok,,-0.14311710547212378,0.7936031984007996,False,0.05,2000,83,43500,96018293,0.013399100018432364
1000,1041,carryover_crt,5000,two-sided,ok,,-0.14855707071230909,0.8430784607696152,False,0.05,2000,41,41000,1649882577,0.011353800015058368
1000,1041,carryover_crt,10000,two-sided,ok,,0.40537089890478684,0.704647676161919,False,0.05,2000,22,22000,1765680804,0.010398599988548085
1000,1041,total_effect_crt,5000,greater,ok,,3.110606594135364,0.24537731134432783,False,0.05,2000,3,3000,117749631,0.008892299985745922
1000,1042,anticipation_pirt,-1,greater,ok,,0.0017987687353793666,0.5922038980509745,False,0.05,2000,499,2000,1445925690,0.03282760002184659
1000,1042,carryover_crt,0,two-sided,ok,,-0.1556946368183195,0.5857071464267866,False,0.05,2000,250,250000,275588081,0.030637299991212785
1000,1042,carryover_crt,1000,two-sided,ok,,-0.28703695311352606,0.48825587206396803,False,0.05,2000,125,125000,2386934728,0.01858240002184175
1000,1042,carryover_crt,2500,two-sided,ok,,-1.0000052775411004,0.05697151424287856,False,0.05,2000,83,43500,1372309443,0.014823100005742162
1000,1042,carryover_crt,5000,two-sided,ok,,0.3851775518747547,0.5802098950524738,False,0.05,2000,41,41000,3213180097,0.010286400007316843
1000,1042,carryover_crt,10000,two-sided,ok,,-0.9470445240637795,0.32233883058470764,False,0.05,2000,22,22000,2191737360,0.009219500003382564
1000,1042,total_effect_crt,5000,greater,ok,,-3.848969912013039,1.0,False,0.05,2000,4,4000,2928838141,0.008561099995858967
1000,1043,anticipation_pirt,-1,greater,ok,,0.003568968153333297,0.9170414792603698,False,0.05,2000,499,2000,3843803176,0.024979500012705103
1000,1043,carryover_crt,0,two-sided,ok,,0.42882703052906684,0.16141929035482258,False,0.05,2000,250,250000,2549341864,0.026094300003023818
1000,1043,carryover_crt,1000,two-sided,ok,,0.6697574256644249,0.11544227886056972,False,0.05,2000,125,125000,3425888804,0.021404099999926984
1000,1043,carryover_crt,2500,two-sided,ok,,-0.8786165584664029,0.09945027486256872,False,0.05,2000,83,43500,1974578367,0.014151500014122576
1000,1043,carryover_crt,5000,two-sided,ok,,0.22447316520315838,0.775112443778111,False,0.05,2000,41,41000,2561070079,0.010113199998158962
1000,1043,carryover_crt,10000,two-sided,ok,,1.9052108642198144,0.05147426286856572,False,0.05,2000,22,22000,3932648957,0.009386199992150068
1000,1043,total_effect_crt,5000,greater,ok,,-3.785699915111065,1.0,False,0.05,2000,2,2000,2207079331,0.008459700009552762
1000,1044,anticipation_pirt,-1,greater,ok,,0.002318636880493969,0.9805097451274363,False,0.05,2000,499,1000,1854869425,0.03180369999608956
1000,1044,carryover_crt,0,two-sided,ok,,0.2970501531774996,0.30484757621189407,False,0.05,2000,250,250000,3348236507,0.026952499989420176
1000,1044,carryover_crt,1000,two-sided,ok,,-0.44363407006075983,0.29535232383808097,False,0.05,2000,125,125000,2174747104,0.022676699998555705
1000,1044,carryover_crt,2500,two-sided,ok,,0.19718775368436986,0.6921539230384808,False,0.05,2000,83,43500,2342565330,0.015159100003074855
1000,1044,carryover_crt,5000,two-sided,ok,,-1.2466302163624543,0.07896051974012994,False,0.05,2000,41,41000,2700285196,0.0105549999861978
1000,1044,carryover_crt,10000,two-sided,ok,,1.594869053808972,0.13343328335832083,False,0.05,2000,22,22000,3747813055,0.009666399972047657
1000,1044,total_effect_crt,5000,greater,ok,,6.845639839589595,0.5087456271864068,False,0.05,2000,1,1000,3403598849,0.008632500015664846
1000,1045,anticipation_pirt,-1,greater,ok,,0.0037017423729492067,0.7716141929035483,False,0.05,2000,499,2000,1639204803,0.03509319998556748
1000,1045,carryover_crt,0,two-sided,ok,,0.5120004679460974,0.08445777111444278,False,0.05,2000,250,250000,3831394837,0.03373299998929724
1000,1045,carryover_crt,1000,two-sided,ok,,-0.45928158963513377,0.303848075962019,False,0.05,2000,125,125000,1648055842,0.02224749999004416
1000,1045,carryover_crt,2500,two-sided,ok,,0.28254678896024643,0.5877061469265368,False,0.05,2000,83,43500,599541478,0.014712500007590279
1000,1045,carryover_crt,5000,two-sided,ok,,-1.8524023979954967,0.012993503248375811,True,0.05,2000,41,41000,2610341963,0.010860799986403435
1000,1045,carryover_crt,10000,two-sided,ok,,0.03273635998063474,0.9785107446276862,False,0.05,2000,22,22000,405383888,0.008924299996579066
1000,1045,total_effect_crt,5000,greater,ok,,0.5084866531044244,0.496751624187906,False,0.05,2000,3,3000,553638341,0.013551199983339757
