block_length,seed,n_events,n_blocks,treated_block_share,treated_event_share,mean_reward,mean_reward_control,mean_reward_treated,naive_effect,pure_history_memory,pure_history_share,pure_history_ht,generation_seconds,includes_compilation,jax_backend,file_size_megabytes
10000,1081,500000,50,0.56,0.56,2.3926455974578857,1.6984480619430542,2.93808650970459,1.2396384477615356,5000,0.8383838383838383,2.225756675498767,157.17774470000586,False,cpu,0.6356382369995117
10000,1082,500000,50,0.44,0.44,2.245662212371826,1.736441135406494,2.893760681152344,1.1573195457458496,5000,0.7171717171717171,0.2367891255648148,157.76425209999434,False,cpu,0.6428909301757812
10000,1083,500000,50,0.52,0.52,2.366004943847656,1.7551515102386477,2.9298694133758545,1.174717903137207,5000,0.7575757575757576,1.4613505117489385,154.0645353,False,cpu,0.645146369934082
10000,1084,500000,50,0.46,0.46,2.2613840103149414,1.7020723819732666,2.9179673194885254,1.2158949375152588,5000,0.7676767676767676,0.6618362672652259,159.81775319999724,False,cpu,0.6387529373168945
10000,1085,500000,50,0.56,0.56,2.47015380859375,1.7257661819458008,3.055030107498169,1.3292639255523682,5000,0.7474747474747475,2.340423501490072,155.07435670000268,False,cpu,0.6486597061157227
10000,1086,500000,50,0.5,0.5,2.355085849761963,1.6153854131698608,3.094785690307617,1.4794002771377563,5000,0.7171717171717171,1.362814877352171,162.6181183000008,False,cpu,0.6416406631469727
10000,1087,500000,50,0.5,0.5,2.3371365070343018,1.6565749645233154,3.017698049545288,1.3611230850219729,5000,0.7373737373737373,1.5194519649423583,153.1801928000059,False,cpu,0.6396493911743164
10000,1088,500000,50,0.34,0.34,2.1205544471740723,1.6863712072372437,2.9633798599243164,1.2770086526870728,5000,0.8383838383838383,-0.6142609556884402,159.48313989999588,False,cpu,0.6378860473632812
10000,1089,500000,50,0.48,0.48,2.325439453125,1.6607794761657717,3.0454890727996826,1.3847095966339111,5000,0.7373737373737373,1.1832071244522402,153.11955459999444,False,cpu,0.6431379318237305
10000,1090,500000,50,0.54,0.54,2.4135522842407227,1.63477885723114,3.076951503753662,1.442172646522522,5000,0.7272727272727273,1.99488294368092,159.62885079999978,False,cpu,0.6432065963745117
10000,1091,500000,50,0.5,0.5,2.3612661361694336,1.6977667808532717,3.024765968322754,1.3269991874694824,5000,0.8080808080808081,1.4613942291335174,152.40805530000944,False,cpu,0.6424503326416016
10000,1092,500000,50,0.5,0.5,2.337733507156372,1.7067458629608154,2.9687209129333496,1.2619750499725342,5000,0.6868686868686869,1.1522258313628837,156.96369250000862,False,cpu,0.6438894271850586
10000,1093,500000,50,0.58,0.58,2.442266702651977,1.7238837480545044,2.962475061416626,1.2385913133621216,5000,0.7171717171717171,2.258694048751529,151.66289400000824,False,cpu,0.6445255279541016
10000,1094,500000,50,0.58,0.58,2.4359724521636963,1.7176393270492554,2.956146001815796,1.2385066747665403,5000,0.7676767676767676,2.452456144813719,157.70795359999465,False,cpu,0.6397562026977539
10000,1095,500000,50,0.58,0.58,2.4768033027648926,1.5577051639556885,3.1423563957214355,1.584651231765747,5000,0.7878787878787878,3.013325021408612,152.50386330000765,False,cpu,0.6369094848632812
10000,1096,500000,50,0.38,0.38,2.1902222633361816,1.6883573532104492,3.009054183959961,1.3206968307495115,5000,0.7676767676767676,-0.1806039962332131,160.60457139999198,False,cpu,0.6429481506347656
10000,1097,500000,50,0.58,0.58,2.4215683937072754,1.6720420122146606,2.9643287658691406,1.29228675365448,5000,0.8181818181818182,2.5482390533724817,152.31892019999214,False,cpu,0.6349849700927734
10000,1098,500000,50,0.58,0.58,2.4708235263824463,1.6600202322006226,3.057957410812378,1.3979371786117554,5000,0.7878787878787878,2.7307545232204777,164.09773599999608,False,cpu,0.6415367126464844
10000,1099,500000,50,0.48,0.48,2.2592601776123047,1.732495665550232,2.8299224376678467,1.0974267721176147,5000,0.7676767676767676,0.8833757375214136,153.29177339999296,False,cpu,0.6376571655273438
